57305	44673	75005	98910	66126	3663	58979	44198	14344	41173
66210	39309	35646	34617	90961	29695	34957	21762	87266	99547
19937	4989	26718	26439	88741	41994	23291	36551	55599	44455
68497	78771	70462	18321	97232	95311	77080	86219	52303	25980
84836	10256	73937	68835	82624	31583	62616	44671	97268	38404
96615	15728	75027	47983	15130	27861	94606	119	3491	78239
88159	96599	1337	28007	32870	29453	32916	33772	93937	2326
38774	72002	56155	38002	20693	86027	72052	85938	21443	63934
67769	85729	7802	97757	1844	50695	9265	59941	77859	11488
20261	58022	23615	78682	77969	53348	90710	56248	74125	89737
19365	4042	28911	386	48133	66558	51137	95748	34826	34874
42822	72407	91949	79182	4513	71996	71880	34572	92434	71795
20714	22118	11092	29647	97443	93397	2656	33611	616	29407
51329	33907	72501	36261	63482	97937	93328	17392	69872	60877
45474	5986	87749	80207	42612	52793	50812	31337	74353	38252
17027	87151	77245	10479	13986	47709	50048	72791	95507	41493
22671	81728	90623	15459	47268	62434	79256	60051	60524	55117
29666	67179	57092	36166	14815	28402	57685	68803	21026	61718
16037	67802	97025	98150	33157	36455	29766	62709	71720	45475
19378	50186	38589	22669	5917	28057	42835	93417	25352	18270
87157	9338	22202	7506	4787	64909	67186	75632	87320	10213
15035	88921	1410	16766	53905	30300	52554	14527	83049	43406
49212	22232	81672	56495	1417	25316	6540	85849	80512	20458
79375	79913	47092	53235	90720	29628	73414	99098	31543	89514
61498	48317	72467	76236	77510	21691	96232	58690	84514	31201
47009	63552	36069	26205	19487	15125	93845	22930	37102	64023
22994	25621	46474	12244	31748	39158	75784	53854	99558	41015
53603	22497	44605	42487	58295	65268	95030	31729	97545	20062
37946	70599	2913	9381	73651	58141	41969	61084	90802	12327
34420	2723	53855	58056	59971	77815	16511	47615	75072	74126
43819	68816	40928	23902	98749	21549	40391	24916	81122	12702
93399	50139	31555	64223	99117	91071	33638	11010	82316	11315
26594	8548	15302	99887	44254	26559	28671	85271	79839	76121
12161	72583	7239	23679	6614	95860	28190	25742	68024	22103
98844	30835	47641	12896	1264	64198	63548	12134	98253	52496
44450	35470	55612	18361	77830	93946	325	25706	25775	76261
96493	27006	9265	39954	4532	3639	43362	76587	58293	47163
99798	31827	79976	25941	78750	55453	14581	21146	76314	10706
91629	302	9362	96153	14593	33943	55683	64272	94899	30235
82947	69505	63325	73783	17920	71602	75334	88437	74959	33711
80702	57140	405	64202	72715	84784	78698	81085	65514	22872
59331	63797	4560	78328	3077	58670	6714	55940	13770	57778
23822	91576	92363	54726	55612	85893	25354	48815	26173	90424
11501	80046	36402	71624	99163	77636	8816	60348	93435	21152
33327	61131	55819	29571	68954	62575	230	6335	44045	80774
50707	66925	36814	22512	69345	6196	31316	95435	10828	40311
60986	25612	53103	91833	12847	58102	57879	37813	18541	93182
42337	24835	17704	51338	13137	56749	86983	76059	53905	77379
51093	29818	86600	77038	22469	73906	20424	28126	15327	6202
65412	58329	84749	88902	43304	83291	78967	42983	36948	4975
19515	33237	1900	27847	71651	80639	51947	71212	26935	92333
42493	14378	72320	37939	34278	43188	92923	81211	642	2739
74717	73958	33877	85662	53336	45096	28898	42687	91676	29006
61492	9213	52823	90072	18083	88543	59677	1814	67982	86821
17358	88938	65325	47721	23091	65478	9066	63655	28053	682
89694	52569	9600	34955	9634	56952	24541	44681	45212	74531
63980	92057	5191	2894	46345	93883	83259	51210	63883	50009
33006	4806	50146	36846	84205	39653	97897	42620	61789	16739
40774	9173	34384	45790	71977	75988	59044	10998	39670	68220
61182	72697	68759	79045	82044	28792	36054	35592	55650	68586
79633	13011	91561	45482	85477	14161	28034	27793	83386	96487
13777	98163	84338	33607	98595	65276	168	63609	76316	6071
9275	73741	58411	52799	5062	46959	17145	65145	25351	13498
70561	43774	57319	99401	1238	91128	26784	22070	81735	66972
77072	53672	23836	34624	2496	63907	61470	44188	8074	321
